date,symbole,interval,rv,n_barres,vol_annualisee_%
2026-08-08,BNBUSDT,5m,0.0003328376669,287,28.96119681
2026-08-08,BTCUSDT,5m,1.741924349e-05,287,6.625442897
2026-08-08,ETHUSDT,5m,3.834832369e-05,287,9.83045145
2026-08-08,SOLUSDT,5m,0.0002308566665,287,24.1196766
2026-08-08,XRPUSDT,5m,0.0001170334776,287,17.17336203
2026-08-09,BNBUSDT,5m,0.0001546911705,287,19.74390412
2026-08-09,BTCUSDT,5m,4.620527484e-05,287,10.79061132
2026-08-09,ETHUSDT,5m,0.0001049300686,287,16.26111229
2026-08-09,SOLUSDT,5m,0.0002211958182,287,23.60960529
2026-08-09,XRPUSDT,5m,0.0001491205968,287,19.38514647
2026-08-10,005930.KS,5m,0.001323352072,71,57.7481361
2026-08-10,0700.HK,5m,0.0002845169499,66,26.77653289
2026-08-10,2330.TW,5m,0.0001395445811,52,18.75239569
2026-08-10,6758.T,5m,0.0004153021377,65,32.35060103
2026-08-10,7203.T,5m,0.0001055166173,65,16.30649796
2026-08-10,9984.T,5m,0.0004177454262,65,32.44562334
2026-08-10,9988.HK,5m,0.0004632186881,66,34.1659347
2026-08-10,AAPL,5m,8.855282913e-05,77,14.9383108
2026-08-10,AIR.PA,5m,5.454642391e-05,101,11.72420523
2026-08-10,AMZN,5m,0.0001526322257,77,19.61206793
2026-08-10,ASML.AS,5m,0.000528821554,101,36.50520944
2026-08-10,AUDUSD=X,5m,7.421119781e-06,287,4.324490935
2026-08-10,BNBUSDT,5m,0.0001683831836,287,20.59916558
2026-08-10,BNP.PA,5m,6.407188242e-05,101,12.70673615
2026-08-10,BTCUSDT,5m,0.000192992479,287,22.05314143
2026-08-10,BZ=F,5m,0.0006179782296,263,39.46270567
2026-08-10,CC=F,5m,0.00131211224,104,57.50237251
2026-08-10,CL=F,5m,0.0006396677131,275,40.1492545
2026-08-10,COST,5m,0.0001174506657,77,17.20394367
2026-08-10,ETHUSDT,5m,0.0003625465194,287,30.22610178
2026-08-10,EURUSD=X,5m,4.204425362e-06,287,3.255019495
2026-08-10,GBPUSD=X,5m,5.554404338e-06,287,3.741269695
2026-08-10,GC=F,5m,0.0001040660725,275,16.19402676
2026-08-10,GOOGL,5m,0.0001325878777,77,18.27898936
2026-08-10,HG=F,5m,0.0001058219194,273,16.33007155
2026-08-10,JPM,5m,5.668624351e-05,77,11.95195941
2026-08-10,KC=F,5m,0.003902536573,110,99.16850389
2026-08-10,KO,5m,5.772822312e-05,77,12.06130682
2026-08-10,MC.PA,5m,0.0002059203593,101,22.77980038
2026-08-10,META,5m,0.0001938084594,77,22.09971307
2026-08-10,MSFT,5m,0.0001306089924,77,18.14206881
2026-08-10,NG=F,5m,0.0003804440724,273,30.96318883
2026-08-10,NVDA,5m,0.0002569903629,77,25.44829492
2026-08-10,NZDUSD=X,5m,1.00207281e-05,287,5.025160177
2026-08-10,PG,5m,6.01423793e-05,77,12.31092181
2026-08-10,SAN.PA,5m,8.10322999e-05,101,14.28990538
2026-08-10,SAP.DE,5m,0.0002176042429,101,23.41714526
2026-08-10,SI=F,5m,0.0004748349852,275,34.59167765
2026-08-10,SIE.DE,5m,0.0001720380638,101,20.82152542
2026-08-10,SOLUSDT,5m,0.0003669386781,287,30.40864135
2026-08-10,TSLA,5m,0.0002504991809,77,25.12484698
2026-08-10,TTE.PA,5m,0.0001198970331,101,17.38218983
2026-08-10,UNH,5m,8.331331802e-05,77,14.48963634
2026-08-10,USDCAD=X,5m,7.628234503e-06,287,4.384421393
2026-08-10,USDCHF=X,5m,1.405509085e-05,287,5.951372021
2026-08-10,USDJPY=X,5m,1.037058727e-05,287,5.112130664
2026-08-10,V,5m,9.787254278e-05,77,15.70473839
2026-08-10,XOM,5m,0.0001597973024,77,20.06711743
2026-08-10,XRPUSDT,5m,0.0004686565827,287,34.36589281
2026-08-10,ZW=F,5m,0.0002555746682,209,25.37810402
2026-08-10,^FCHI,5m,1.483947924e-05,101,6.115185008
2026-08-10,^GDAXI,5m,1.66638233e-05,101,6.48018786
2026-08-10,^GSPC,5m,1.117269499e-05,77,5.306146566
2026-08-10,^HSI,5m,3.838832842e-05,69,9.835577646
2026-08-10,^KS11,5m,0.0006657048082,71,40.95822404
2026-08-10,^N225,5m,0.0001048462555,67,16.25461669
2026-08-10,^NDX,5m,3.76252859e-05,77,9.737336416
2026-08-10,^STOXX50E,5m,1.339623011e-05,101,5.810206526
2026-08-11,005930.KS,5m,0.001779196156,71,66.95949756
2026-08-11,0700.HK,5m,0.0002145895643,66,23.25436952
2026-08-11,2330.TW,5m,0.0001399102282,52,18.77694797
2026-08-11,9988.HK,5m,0.0002265238631,66,23.89226099
2026-08-11,AAPL,5m,9.42661655e-05,77,15.41268105
2026-08-11,AIR.PA,5m,0.0001133324489,101,16.8996382
2026-08-11,AMZN,5m,0.0001235577302,77,17.64555128
2026-08-11,ASML.AS,5m,0.0002671281452,101,25.94538352
2026-08-11,AUDUSD=X,5m,1.276669612e-05,287,5.672043214
2026-08-11,BNBUSDT,5m,0.0002280766287,287,23.97400893
2026-08-11,BNP.PA,5m,0.0001223529687,101,17.55931323
2026-08-11,BTCUSDT,5m,0.0001249796663,287,17.74679574
2026-08-11,BZ=F,5m,0.0009661913182,260,49.34371411
2026-08-11,CC=F,5m,0.001032508236,104,51.00902621
2026-08-11,CL=F,5m,0.0009475701535,275,48.86590618
2026-08-11,COST,5m,6.79455771e-05,77,13.0852151
2026-08-11,ETHUSDT,5m,0.0002603467797,287,25.61393927
2026-08-11,EURUSD=X,5m,4.224076657e-06,287,3.262617534
2026-08-11,GBPUSD=X,5m,4.919816352e-06,287,3.521070463
2026-08-11,GC=F,5m,0.0001511730958,275,19.51809933
2026-08-11,GOOGL,5m,0.0001435698771,77,19.0209382
2026-08-11,HG=F,5m,0.0001674333374,274,20.54098367
2026-08-11,JPM,5m,7.77416402e-05,77,13.99674724
2026-08-11,KC=F,5m,0.0006816242697,110,41.44506194
2026-08-11,KO,5m,6.800503348e-05,77,13.09093902
2026-08-11,MC.PA,5m,0.0001396805266,101,18.76152784
2026-08-11,META,5m,0.0003114431614,77,28.01493828
2026-08-11,MSFT,5m,8.819799334e-05,77,14.90835146
2026-08-11,NG=F,5m,0.000496506225,271,35.37224459
2026-08-11,NVDA,5m,0.0001802433673,77,21.31228016
2026-08-11,NZDUSD=X,5m,1.879503427e-05,287,6.882113509
2026-08-11,PG,5m,4.740035087e-05,77,10.92926732
2026-08-11,SAN.PA,5m,0.0001140525278,101,16.9532407
2026-08-11,SAP.DE,5m,0.0002833470772,101,26.72142651
2026-08-11,SI=F,5m,0.0005614347099,276,37.61403287
2026-08-11,SIE.DE,5m,0.0001103095301,101,16.6727327
2026-08-11,SOLUSDT,5m,0.000352537539,287,29.80594904
2026-08-11,TSLA,5m,0.0002704149749,77,26.10451564
2026-08-11,TTE.PA,5m,0.0001458065601,101,19.16852971
2026-08-11,UNH,5m,0.0001275790124,77,17.9303963
2026-08-11,USDCAD=X,5m,7.016550069e-06,287,4.204962089
2026-08-11,USDCHF=X,5m,1.091102114e-05,287,5.243641222
2026-08-11,USDJPY=X,5m,5.520125411e-06,287,3.729707232
2026-08-11,V,5m,5.731332629e-05,77,12.01788593
2026-08-11,XOM,5m,7.424246795e-05,77,13.67812192
2026-08-11,XRPUSDT,5m,0.0004715734633,287,34.47267218
2026-08-11,ZW=F,5m,0.000403166335,207,31.87442806
2026-08-11,^FCHI,5m,1.447383991e-05,101,6.039377168
2026-08-11,^GDAXI,5m,2.157431917e-05,101,7.373417411
2026-08-11,^GSPC,5m,1.12303896e-05,77,5.319829113
2026-08-11,^HSI,5m,3.274618905e-05,69,9.084073778
2026-08-11,^KS11,5m,0.0005842869524,71,38.37190535
2026-08-11,^NDX,5m,4.039490611e-05,77,10.08935892
2026-08-11,^STOXX50E,5m,1.621202899e-05,101,6.391737875
2026-08-12,005930.KS,5m,0.001031384602,71,50.98126319
2026-08-12,0700.HK,5m,0.0002027943453,66,22.60623255
2026-08-12,2330.TW,5m,0.0001598617896,52,20.07116613
2026-08-12,6758.T,5m,0.0001070335677,65,16.42329415
2026-08-12,7203.T,5m,6.239480302e-05,64,12.53933426
2026-08-12,9984.T,5m,0.0003160926707,64,28.22327993
2026-08-12,9988.HK,5m,0.0002348327219,66,24.32649706
2026-08-12,AAPL,5m,5.918196621e-05,77,12.21222973
2026-08-12,AIR.PA,5m,0.0001026756598,101,16.08547987
2026-08-12,AMZN,5m,0.0001372891353,77,18.60023175
2026-08-12,ASML.AS,5m,0.0001812570443,101,21.37212557
2026-08-12,AUDUSD=X,5m,1.096630793e-05,287,5.256909357
2026-08-12,BNBUSDT,5m,0.0001872763384,287,21.72409659
2026-08-12,BNP.PA,5m,6.627475286e-05,101,12.92332686
2026-08-12,BTCUSDT,5m,0.0001354220927,287,18.4733233
2026-08-12,BZ=F,5m,0.0005290905704,259,36.51449352
2026-08-12,CC=F,5m,0.0008829480744,104,47.17021462
2026-08-12,CL=F,5m,0.0005798455006,275,38.2257853
2026-08-12,COST,5m,5.3273464e-05,77,11.58659265
2026-08-12,ETHUSDT,5m,0.0002569730373,287,25.44743708
2026-08-12,EURUSD=X,5m,6.265158639e-06,287,3.973436771
2026-08-12,GBPUSD=X,5m,8.002355501e-06,287,4.490649826
2026-08-12,GC=F,5m,0.0001557214679,275,19.80954566
2026-08-12,GOOGL,5m,0.0001230426937,77,17.60873613
2026-08-12,HG=F,5m,0.0001275864517,271,17.93091906
2026-08-12,JPM,5m,7.088302478e-05,77,13.36507473
2026-08-12,KC=F,5m,0.0005822854866,110,38.30612779
2026-08-12,KO,5m,5.910749492e-05,77,12.20454371
2026-08-12,MC.PA,5m,0.0001662473703,101,20.46810624
2026-08-12,META,5m,0.0002493884097,77,25.06908041
2026-08-12,MSFT,5m,0.0001356568223,77,18.48932644
2026-08-12,NG=F,5m,0.0005322505358,272,36.62337164
2026-08-12,NVDA,5m,0.0002569755861,77,25.44756328
2026-08-12,NZDUSD=X,5m,1.435253743e-05,287,6.014016489
2026-08-12,PG,5m,6.595385994e-05,77,12.89200245
2026-08-12,SAN.PA,5m,0.0001339429935,101,18.37216219
2026-08-12,SAP.DE,5m,0.0004465347515,101,33.54500818
2026-08-12,SI=F,5m,0.000522812526,276,36.29721154
2026-08-12,SIE.DE,5m,0.0001789172225,101,21.23373262
2026-08-12,SOLUSDT,5m,0.0002661310999,287,25.89691819
2026-08-12,TSLA,5m,0.0001552040815,77,19.77660955
2026-08-12,TTE.PA,5m,0.0001260977778,101,17.82600348
2026-08-12,UNH,5m,0.0001051858162,77,16.28091695
2026-08-12,USDCAD=X,5m,9.359612817e-06,287,4.856565072
2026-08-12,USDCHF=X,5m,1.566529346e-05,287,6.283035852
2026-08-12,USDJPY=X,5m,1.380074238e-05,287,5.897276558
2026-08-12,V,5m,6.075827879e-05,77,12.37379742
2026-08-12,XOM,5m,7.38953196e-05,77,13.64610587
2026-08-12,XRPUSDT,5m,0.0001967459983,287,22.26656497
2026-08-12,ZW=F,5m,0.0003940847244,209,31.51338613
2026-08-12,^FCHI,5m,1.972319626e-05,101,7.049996779
2026-08-12,^GDAXI,5m,3.102580267e-05,101,8.842229511
2026-08-12,^GSPC,5m,1.031028775e-05,77,5.097246819
2026-08-12,^HSI,5m,3.535895083e-05,69,9.439520967
2026-08-12,^KS11,5m,0.0003091153826,71,27.91004773
2026-08-12,^N225,5m,6.367613948e-05,67,12.6674335
2026-08-12,^NDX,5m,3.223429214e-05,77,9.012791809
2026-08-12,^STOXX50E,5m,1.864153873e-05,101,6.853953429
2026-08-13,005930.KS,5m,0.0006838243762,71,41.51189502
2026-08-13,0700.HK,5m,0.0001525530751,66,19.60698215
2026-08-13,2330.TW,5m,7.613869523e-05,53,13.85169708
2026-08-13,6758.T,5m,8.707845045e-05,64,14.81342955
2026-08-13,7203.T,5m,5.706272865e-05,64,11.99158356
2026-08-13,9984.T,5m,0.0004182235018,64,32.46418372
2026-08-13,9988.HK,5m,0.0002637163075,66,25.77916009
2026-08-13,AAPL,5m,0.0001055786956,77,16.31129403
2026-08-13,AIR.PA,5m,6.045799666e-05,101,12.34318239
2026-08-13,AMZN,5m,6.72719966e-05,77,13.02019322
2026-08-13,ASML.AS,5m,0.0002186751991,101,23.47469918
2026-08-13,AUDUSD=X,5m,9.517293712e-06,287,4.897303355
2026-08-13,BNBUSDT,5m,0.0001501060976,287,19.44909679
2026-08-13,BNP.PA,5m,7.041182371e-05,101,13.32057791
2026-08-13,BTCUSDT,5m,0.0002006486757,287,22.48632168
2026-08-13,BZ=F,5m,0.0006485329209,263,40.42651309
2026-08-13,CC=F,5m,0.0008824996794,104,47.15823568
2026-08-13,CL=F,5m,0.0006485592063,275,40.42733234
2026-08-13,COST,5m,8.239226899e-05,77,14.40932052
2026-08-13,ETHUSDT,5m,0.0002507807785,287,25.13896501
2026-08-13,EURUSD=X,5m,6.134009481e-06,287,3.931628656
2026-08-13,GBPUSD=X,5m,6.530180099e-06,287,4.056606198
2026-08-13,GC=F,5m,0.0001693166483,275,20.65618439
2026-08-13,GOOGL,5m,0.0001059053204,77,16.33650536
2026-08-13,HG=F,5m,0.0001283982896,273,17.98787619
2026-08-13,JPM,5m,6.764230444e-05,77,13.05597975
2026-08-13,KC=F,5m,0.0003990443786,110,31.71106801
2026-08-13,KO,5m,4.543334433e-05,77,10.70009475
2026-08-13,MC.PA,5m,8.298618618e-05,101,14.4611614
2026-08-13,META,5m,0.0001402203078,77,18.7977439
2026-08-13,MSFT,5m,0.0001431662259,77,18.99418041
2026-08-13,NG=F,5m,0.0005015252799,269,35.55057954
2026-08-13,NVDA,5m,0.0001204355744,77,17.42118387
2026-08-13,NZDUSD=X,5m,1.745151167e-05,287,6.631576691
2026-08-13,PG,5m,4.979758903e-05,77,11.20222854
2026-08-13,SAN.PA,5m,9.634653446e-05,101,15.58182489
2026-08-13,SAP.DE,5m,0.0002253884338,101,23.83230692
2026-08-13,SI=F,5m,0.0005783413816,275,38.17617427
2026-08-13,SIE.DE,5m,6.873535678e-05,101,13.16104476
2026-08-13,SOLUSDT,5m,0.0002398220514,287,24.58356299
2026-08-13,TSLA,5m,0.0002455458457,77,24.87519912
2026-08-13,TTE.PA,5m,0.0001116702177,101,16.7752481
2026-08-13,UNH,5m,8.869522093e-05,77,14.95031628
2026-08-13,USDCAD=X,5m,1.005618437e-05,287,5.034042571
2026-08-13,USDCHF=X,5m,1.392174086e-05,287,5.923072426
2026-08-13,USDJPY=X,5m,6.683113246e-06,287,4.103833011
2026-08-13,V,5m,8.717763894e-05,77,14.82186392
2026-08-13,XOM,5m,0.0001288577241,77,18.02002954
2026-08-13,XRPUSDT,5m,0.0002381010996,287,24.49519894
2026-08-13,ZW=F,5m,0.001494281472,209,61.36439773
2026-08-13,^FCHI,5m,1.393658257e-05,101,5.926228824
2026-08-13,^GDAXI,5m,1.524211144e-05,100,6.197589921
2026-08-13,^GSPC,5m,1.448747802e-05,77,6.042221827
2026-08-13,^HSI,5m,3.546423783e-05,69,9.453564372
2026-08-13,^KS11,5m,0.0003164297068,71,28.23832256
2026-08-13,^N225,5m,7.507476201e-05,67,13.75457743
2026-08-13,^NDX,5m,4.662408963e-05,77,10.83940524
2026-08-13,^STOXX50E,5m,1.127813233e-05,101,5.331124974
2026-08-14,005930.KS,5m,0.0005931322865,71,38.66126436
2026-08-14,0700.HK,5m,0.0002150637882,66,23.28005039
2026-08-14,2330.TW,5m,0.0001487191704,52,19.35903689
2026-08-14,6758.T,5m,0.0003120940174,64,28.0441959
2026-08-14,7203.T,5m,0.0001160532501,64,17.10129207
2026-08-14,9984.T,5m,0.0004929977171,64,35.24704594
2026-08-14,9988.HK,5m,0.000312872085,66,28.07913201
2026-08-14,AAPL,5m,5.078754983e-05,77,11.31302902
2026-08-14,AIR.PA,5m,9.627549168e-05,101,15.57607907
2026-08-14,AMZN,5m,8.195019254e-05,77,14.37061186
2026-08-14,ASML.AS,5m,0.0002171616409,101,23.39331817
2026-08-14,AUDUSD=X,5m,7.801104475e-06,257,4.433822648
2026-08-14,BNBUSDT,5m,9.079747306e-05,287,15.12645471
2026-08-14,BNP.PA,5m,4.354345995e-05,101,10.47518587
2026-08-14,BTCUSDT,5m,0.000109558528,287,16.61588067
2026-08-14,BZ=F,5m,0.0004223631575,238,32.62445642
2026-08-14,CC=F,5m,0.0005690405344,104,37.86795673
2026-08-14,CL=F,5m,0.0004210112071,251,32.57220045
2026-08-14,COST,5m,5.412117892e-05,77,11.67841474
2026-08-14,ETHUSDT,5m,0.0001669864782,287,20.51355466
2026-08-14,EURUSD=X,5m,5.809253283e-06,257,3.826136207
2026-08-14,GBPUSD=X,5m,6.168984039e-06,257,3.942821297
2026-08-14,GC=F,5m,0.0001142290776,252,16.96635717
2026-08-14,GOOGL,5m,7.549722424e-05,77,13.79322316
2026-08-14,HG=F,5m,0.0001006967862,250,15.92971755
2026-08-14,JPM,5m,5.165172543e-05,77,11.40887146
2026-08-14,KC=F,5m,0.0006625023579,110,40.85958813
2026-08-14,KO,5m,2.790258457e-05,77,8.385374955
2026-08-14,MC.PA,5m,8.064473097e-05,101,14.25569086
2026-08-14,META,5m,0.0001210125919,77,17.46286722
2026-08-14,MSFT,5m,4.717463081e-05,77,10.90321373
2026-08-14,NG=F,5m,0.0004043467347,248,31.9210553
2026-08-14,NVDA,5m,0.0001067294947,77,16.39994898
2026-08-14,NZDUSD=X,5m,1.049275471e-05,257,5.142153427
2026-08-14,PG,5m,6.052558877e-05,77,12.35008031
2026-08-14,SAN.PA,5m,0.0001004282963,101,15.90846651
2026-08-14,SAP.DE,5m,0.0005204437254,101,36.21488904
2026-08-14,SI=F,5m,0.000440414996,251,33.31434811
2026-08-14,SIE.DE,5m,4.705549026e-05,101,10.88943688
2026-08-14,SOLUSDT,5m,0.0001806221852,287,21.33466444
2026-08-14,TSLA,5m,0.0003584098844,77,30.05316803
2026-08-14,TTE.PA,5m,6.957029219e-05,101,13.24073776
2026-08-14,UNH,5m,9.608436988e-05,77,15.56061092
2026-08-14,USDCAD=X,5m,7.434118742e-06,252,4.328276705
2026-08-14,USDCHF=X,5m,8.433205678e-06,252,4.609954263
2026-08-14,USDJPY=X,5m,8.251589342e-06,252,4.560044423
2026-08-14,V,5m,4.41824587e-05,77,10.55176743
2026-08-14,XOM,5m,8.346642979e-05,77,14.50294463
2026-08-14,XRPUSDT,5m,0.0002046765299,287,22.71089728
2026-08-14,ZW=F,5m,0.0003553435392,207,29.92433322
2026-08-14,^FCHI,5m,1.017879272e-05,101,5.064637958
2026-08-14,^GDAXI,5m,1.780978452e-05,101,6.699302725
2026-08-14,^GSPC,5m,5.765628349e-06,76,3.811742835
2026-08-14,^HSI,5m,4.632469398e-05,69,10.80454667
2026-08-14,^KS11,5m,0.0003429214226,71,29.3966322
2026-08-14,^N225,5m,0.0001041704838,67,16.2021486
2026-08-14,^NDX,5m,2.218785264e-05,77,7.47752557
2026-08-14,^STOXX50E,5m,9.673243719e-06,101,4.937263834
2026-08-15,BNBUSDT,5m,7.48688066e-05,287,13.73569775
2026-08-15,BTCUSDT,5m,2.06080109e-05,287,7.206399063
2026-08-15,ETHUSDT,5m,3.133704538e-05,287,8.886470298
2026-08-15,SOLUSDT,5m,6.168375354e-05,287,12.46768057
2026-08-15,XRPUSDT,5m,6.77312872e-05,287,13.06456443
2026-08-16,BNBUSDT,5m,6.925910829e-05,287,13.21109204
2026-08-16,BTCUSDT,5m,3.406836884e-05,287,9.265651056
2026-08-16,ETHUSDT,5m,6.648037934e-05,287,12.94335953
2026-08-16,SOLUSDT,5m,0.0001009479609,287,15.94957246
2026-08-16,XRPUSDT,5m,0.0001031086028,287,16.11935728
2026-08-17,0700.HK,5m,0.0001341435609,66,18.38591237
2026-08-17,2330.TW,5m,0.0002548105831,52,25.34013949
2026-08-17,6758.T,5m,0.0001117161223,65,16.77869567
2026-08-17,7203.T,5m,5.5013233e-05,65,11.77426631
2026-08-17,9984.T,5m,0.0002718198992,65,26.17223999
2026-08-17,9988.HK,5m,0.0002400508464,66,24.5952868
2026-08-17,AAPL,5m,5.89854794e-05,77,12.19194029
2026-08-17,AIR.PA,5m,7.896766043e-05,101,14.10668297
2026-08-17,AMZN,5m,0.0001470979832,77,19.25323136
2026-08-17,ASML.AS,5m,0.0001580373448,101,19.95630499
2026-08-17,AUDUSD=X,5m,1.129143273e-05,287,5.334267567
2026-08-17,BNBUSDT,5m,9.883068727e-05,287,15.78142363
2026-08-17,BNP.PA,5m,7.184944088e-05,101,13.45587571
2026-08-17,BTCUSDT,5m,0.0001876209607,287,21.74407554
2026-08-17,BZ=F,5m,0.0007254392537,264,42.756367
2026-08-17,CC=F,5m,0.001653203672,104,64.54512572
2026-08-17,CL=F,5m,0.0007399411964,275,43.18161432
2026-08-17,COST,5m,5.518104987e-05,77,11.79221123
2026-08-17,ETHUSDT,5m,0.0002653141366,287,25.85713875
2026-08-17,EURUSD=X,5m,6.57263321e-06,287,4.069770963
2026-08-17,GBPUSD=X,5m,6.772928993e-06,287,4.13131711
2026-08-17,GC=F,5m,0.0001113334374,275,16.7499332
2026-08-17,GOOGL,5m,8.436327927e-05,77,14.58065375
2026-08-17,HG=F,5m,0.0002055389015,275,22.75869135
2026-08-17,JPM,5m,7.67793649e-05,77,13.90985261
2026-08-17,KC=F,5m,0.0009196208272,110,48.139843
2026-08-17,KO,5m,5.43197672e-05,77,11.69982108
2026-08-17,MC.PA,5m,0.0001153948196,101,17.05271079
2026-08-17,META,5m,0.0001193566994,77,17.3429779
2026-08-17,MSFT,5m,0.0001471627932,77,19.25747229
2026-08-17,NG=F,5m,0.0003280802895,275,28.75347509
2026-08-17,NVDA,5m,0.0001296578738,77,18.07589118
2026-08-17,NZDUSD=X,5m,1.530727868e-05,287,6.210824605
2026-08-17,PG,5m,4.916272278e-05,77,11.13059124
2026-08-17,SAN.PA,5m,8.79049621e-05,101,14.88356491
2026-08-17,SAP.DE,5m,0.0002888757798,101,26.98086294
2026-08-17,SI=F,5m,0.000419588801,275,32.51713054
2026-08-17,SIE.DE,5m,8.677675934e-05,101,14.78774606
2026-08-17,SOLUSDT,5m,0.0002789460283,287,26.51309094
2026-08-17,TSLA,5m,0.0003116896894,77,28.02602393
2026-08-17,TTE.PA,5m,8.119668697e-05,101,14.30439272
2026-08-17,UNH,5m,0.0001958206695,77,22.2141416
2026-08-17,USDCAD=X,5m,7.866071406e-06,287,4.452246617
2026-08-17,USDCHF=X,5m,1.974035069e-05,287,7.053062012
2026-08-17,USDJPY=X,5m,6.121872248e-06,287,3.927737016
2026-08-17,V,5m,6.341045791e-05,77,12.64097915
2026-08-17,XOM,5m,0.0001142432283,77,16.96740804
2026-08-17,XRPUSDT,5m,0.0002193370113,287,23.51019499
2026-08-17,ZW=F,5m,0.0003088948921,208,27.9000919
2026-08-17,^FCHI,5m,1.363250027e-05,101,5.861220068
2026-08-17,^GDAXI,5m,2.191951192e-05,101,7.432171286
2026-08-17,^GSPC,5m,6.612947524e-06,77,4.082233183
2026-08-17,^HSI,5m,3.380529891e-05,69,9.229807866
2026-08-17,^N225,5m,4.784333283e-05,67,10.98021852
2026-08-17,^NDX,5m,1.853023044e-05,77,6.833460375
2026-08-17,^STOXX50E,5m,1.21496451e-05,101,5.533272599
2026-08-18,005930.KS,5m,0.001469086784,71,60.84487403
2026-08-18,0700.HK,5m,0.0001511875444,66,19.51903205
2026-08-18,2330.TW,5m,0.0001576227783,52,19.93011293
2026-08-18,6758.T,5m,9.231665424e-05,65,15.25247418
2026-08-18,7203.T,5m,4.909982466e-05,65,11.1234688
2026-08-18,9984.T,5m,0.001968301215,65,70.42811273
2026-08-18,9988.HK,5m,0.001153210323,66,53.90816278
2026-08-18,AAPL,5m,0.0001179718055,77,17.24206918
2026-08-18,AIR.PA,5m,0.0001461899158,101,19.1937122
2026-08-18,AMZN,5m,0.0001423355233,77,18.93899466
2026-08-18,ASML.AS,5m,0.0002658228745,101,25.88191731
2026-08-18,AUDUSD=X,5m,1.017998996e-05,287,5.064935805
2026-08-18,BNBUSDT,5m,5.576344432e-05,287,11.85427685
2026-08-18,BNP.PA,5m,0.000104826465,101,16.25308253
2026-08-18,BTCUSDT,5m,0.0001343282063,287,18.3985619
2026-08-18,BZ=F,5m,0.0003842760148,257,31.11873322
2026-08-18,CC=F,5m,0.0007567996586,104,43.6707584
2026-08-18,CL=F,5m,0.0005104067449,275,35.8639791
2026-08-18,COST,5m,9.816343343e-05,77,15.72805939
2026-08-18,ETHUSDT,5m,0.0001836518856,287,21.51285085
2026-08-18,EURUSD=X,5m,5.552366346e-06,287,3.740583269
2026-08-18,GBPUSD=X,5m,6.377458981e-06,287,4.008889701
2026-08-18,GC=F,5m,0.000132628118,275,18.28176297
2026-08-18,GOOGL,5m,6.936450579e-05,77,13.22114044
2026-08-18,HG=F,5m,0.0002749513235,275,26.32256324
2026-08-18,JPM,5m,6.476345627e-05,77,12.77512856
2026-08-18,KC=F,5m,0.0008053090696,110,45.04862768
2026-08-18,KO,5m,6.535451291e-05,77,12.83329157
2026-08-18,MC.PA,5m,9.694655326e-05,101,15.63026917
2026-08-18,META,5m,0.0002356597992,77,24.36929819
2026-08-18,MSFT,5m,0.0001615792822,77,20.17869647
2026-08-18,NG=F,5m,0.0004341202772,274,33.07541532
2026-08-18,NVDA,5m,0.0001112794685,77,16.74587294
2026-08-18,NZDUSD=X,5m,1.832205974e-05,287,6.794968031
2026-08-18,PG,5m,0.0001053450301,77,16.29323405
2026-08-18,SAN.PA,5m,9.78194569e-05,101,15.7004787
2026-08-18,SAP.DE,5m,0.0003195047837,101,28.37520141
2026-08-18,SI=F,5m,0.0005893437989,275,38.53759688
2026-08-18,SIE.DE,5m,0.000145438377,101,19.14431274
2026-08-18,SOLUSDT,5m,0.0002517171954,287,25.1858558
2026-08-18,TSLA,5m,0.0004997512002,77,35.48764608
2026-08-18,TTE.PA,5m,7.283301492e-05,101,13.54766392
2026-08-18,UNH,5m,0.0001263244655,77,17.84201931
2026-08-18,USDCAD=X,5m,1.076659909e-05,287,5.208822297
2026-08-18,USDCHF=X,5m,1.228928657e-05,287,5.564979978
2026-08-18,USDJPY=X,5m,5.081048746e-06,287,3.57830167
2026-08-18,V,5m,0.0001559463834,77,19.8238464
2026-08-18,XOM,5m,9.360941389e-05,77,15.35889719
2026-08-18,XRPUSDT,5m,0.0001978520324,287,22.3290645
2026-08-18,ZW=F,5m,0.0003535712209,208,29.84961435
2026-08-18,^FCHI,5m,1.933263867e-05,101,6.979845948
2026-08-18,^GDAXI,5m,2.471032255e-05,101,7.891135078
2026-08-18,^GSPC,5m,8.470939476e-06,77,4.620256214
2026-08-18,^HSI,5m,4.329285695e-05,69,10.44499878
2026-08-18,^KS11,5m,0.0007711068156,71,44.08161947
2026-08-18,^N225,5m,0.0001249583108,67,17.74527946
2026-08-18,^NDX,5m,4.17779969e-05,77,10.26063118
2026-08-18,^STOXX50E,5m,2.27646945e-05,101,7.574102596
2026-08-19,005930.KS,5m,0.0004779945677,71,34.70657446
2026-08-19,0700.HK,5m,0.0001747701648,66,20.98620536
2026-08-19,2330.TW,5m,0.0001226244778,52,17.57878506
2026-08-19,6758.T,5m,0.0001412980853,64,18.8698483
2026-08-19,7203.T,5m,8.333009675e-05,64,14.49109533
2026-08-19,9984.T,5m,0.0006960644176,65,41.88176611
2026-08-19,9988.HK,5m,0.0006174603162,66,39.44616581
2026-08-19,AAPL,5m,0.0002708949277,77,26.1276715
2026-08-19,AIR.PA,5m,8.909966064e-05,101,14.98436334
2026-08-19,AMZN,5m,0.0001925999188,77,22.0307012
2026-08-19,ASML.AS,5m,0.0005004933139,101,35.51398529
